Metabolites,MetaboliteNames,Cancer_Normal_Malignant,Cancer_Tumor_Malignant,Fibroblast_Normal_FGFR2+,Fibroblast_Tumor_FGFR2+,Fibroblast_Normal_ICAM1+,Fibroblast_Tumor_ICAM1+,Fibroblast_Normal_FAP+,Fibroblast_Tumor_FAP+,Fibroblast_Normal_ICAM1-,Fibroblast_Tumor_ICAM1-,Fibroblast_Normal_MFAP5+,Fibroblast_Tumor_MFAP5+,Fibroblast_Normal_CD73+,Fibroblast_Tumor_CD73+,Fibroblast_Normal_DES+,Fibroblast_Tumor_DES+,Macrophage_Normal_THBS1+,Macrophage_Tumor_THBS1+,Macrophage_Normal_VCAN+,Macrophage_Tumor_VCAN+,Macrophage_Normal_MARCO+,Macrophage_Tumor_MARCO+
MAM02916c,"somatostatin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02917c,"sorbitol-3-phosphate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02918c,"S-palmitoylprotein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02919c,"spermic acid 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02920c,"spermidine dialdehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02920x,"spermidine dialdehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02920e,"spermidine dialdehyde",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02921c,"spermidine monoaldehyde 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02921x,"spermidine monoaldehyde 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02921e,"spermidine monoaldehyde 1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02922c,"spermidine monoaldehyde 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02922x,"spermidine monoaldehyde 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02922e,"spermidine monoaldehyde 2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02923c,"spermidine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02923x,"spermidine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02923e,"spermidine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02924c,"spermine dialdehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02924x,"spermine dialdehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02924e,"spermine dialdehyde",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02925c,"spermine monoaldehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02925x,"spermine monoaldehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02925e,"spermine monoaldehyde",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02926c,"spermine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02926x,"spermine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02926e,"spermine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02927c,"sphinganine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02927r,"sphinganine",0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
MAM02928c,"sphinganine-1-phosphate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02928r,"sphinganine-1-phosphate",0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
MAM02928e,"sphinganine-1-phosphate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02929c,"sphingosine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02929g,"sphingosine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02929l,"sphingosine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02929r,"sphingosine",0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
MAM02929e,"sphingosine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02930c,"sphingosine-1-phosphate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02930r,"sphingosine-1-phosphate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02930e,"sphingosine-1-phosphate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02931c,"sphingosylphosphorylcholine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02931e,"sphingosylphosphorylcholine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02932c,"squalene 2,3-oxide",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02933c,"squalene",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02934m,"S-succinyldihydrolipoamide",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02935c,"STAR",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02935l,"STAR",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02935m,"STAR",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02936e,"starch structure 1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02937e,"starch structure 2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02938c,"stearate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02938l,"stearate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02938r,"stearate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02938e,"stearate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02939c,"stearidonic acid",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02939l,"stearidonic acid",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02939r,"stearidonic acid",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02939e,"stearidonic acid",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02940c,"stearoylcarnitine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02940m,"stearoylcarnitine",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
MAM02940r,"stearoylcarnitine",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02941c,"stearoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02941m,"stearoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02941x,"stearoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02941r,"stearoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02942m,"succinate semialdehyde",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02943c,"succinate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02943m,"succinate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02943x,"succinate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02943e,"succinate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02944c,"succinyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02944m,"succinyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02945e,"sucrose",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02946c,"sulfate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02946l,"sulfate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02946m,"sulfate",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MAM02946r,"sulfate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02946e,"sulfate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02947c,"sulfatide galactocerebroside",1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
MAM02947g,"sulfatide galactocerebroside",1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
MAM02947l,"sulfatide galactocerebroside",1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
MAM02948l,"sulfatide",1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
MAM02949c,"sulfite",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02949m,"sulfite",1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
MAM02949e,"sulfite",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02950c,"sulfochenodeoxycholate",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1
MAM02950e,"sulfochenodeoxycholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02951c,"sulfoglycolithocholate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02951e,"sulfoglycolithocholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02952c,"sulfotaurolithocholate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02952e,"sulfotaurolithocholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02953c,"tachysterol 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02954c,"TAG epoxide",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MAM02956e,"TAG-chylomicron pool",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02957e,"TAG-extraction",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02958c,"TAG-LD pool",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02958l,"TAG-LD pool",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02958r,"TAG-LD pool",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02959e,"TAG-VLDL pool",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02960g,"T-antigen",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02961c,"taurine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02961x,"taurine",0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
MAM02961e,"taurine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02962c,"taurochenodeoxycholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02962x,"taurochenodeoxycholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02962e,"taurochenodeoxycholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02963c,"taurocholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02963x,"taurocholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02963e,"taurocholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02964c,"taurodeoxycholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02964x,"taurodeoxycholate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02965c,"taurolithocholate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02965x,"taurolithocholate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02965e,"taurolithocholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02966c,"tauroursodeoxycholate",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
MAM02966e,"tauroursodeoxycholate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02967c,"testosterone glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02967r,"testosterone glucuronide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02967e,"testosterone glucuronide",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02968c,"testosterone sulfate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02968e,"testosterone sulfate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02969c,"testosterone",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02969r,"testosterone",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02969e,"testosterone",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02970c,"tetracosanoylcarnitine",1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MAM02970r,"tetracosanoylcarnitine",1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MAM02971c,"tetracosanoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02971x,"tetracosanoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02971r,"tetracosanoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02972c,"tetradecanoyl-[ACP]",1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
MAM02973c,"tetradecanoylcarnitine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02973m,"tetradecanoylcarnitine",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
MAM02973r,"tetradecanoylcarnitine",1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MAM02974c,"tetradecenoylcarnitine(5)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02974m,"tetradecenoylcarnitine(5)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02974r,"tetradecenoylcarnitine(5)",1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MAM02975c,"tetradecenoylcarnitine(7)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02975m,"tetradecenoylcarnitine(7)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02975r,"tetradecenoylcarnitine(7)",1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MAM02976c,"tetradecenoylcarnitine(9)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02976m,"tetradecenoylcarnitine(9)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02976r,"tetradecenoylcarnitine(9)",1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MAM02977c,"tetraHCA",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAM02977m,"tetraHCA",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAM02978c,"tetrahydrobiopterin",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02978n,"tetrahydrobiopterin",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02979c,"tetrahydropteroyltri-L-glutamate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02980c,"THF",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02980l,"THF",1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
MAM02980m,"THF",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02980e,"THF",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02981c,"THF-hexaglutamate",1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
MAM02982c,"thiamin",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02982e,"thiamin",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02983c,"thiamin-P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02983m,"thiamin-P",0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
MAM02983e,"thiamin-P",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02984c,"thiamin-PP",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02984m,"thiamin-PP",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02985c,"thiamin-PPP",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
MAM02985e,"thiamin-PPP",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02986c,"thiocyanate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02986m,"thiocyanate",1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
MAM02986e,"thiocyanate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02987c,"thiocysteine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02988c,"thiol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02989c,"thiopurine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02990c,"thioredoxin",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02990m,"thioredoxin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02990n,"thioredoxin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02991c,"thiosulfate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02991m,"thiosulfate",1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
MAM02991e,"thiosulfate",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02992c,"threonate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02993c,"threonine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02993l,"threonine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02993m,"threonine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02993e,"threonine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02994c,"thromboxane A2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02994r,"thromboxane A2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02994e,"thromboxane A2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02995c,"thromboxane B2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02995r,"thromboxane B2",0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
MAM02995e,"thromboxane B2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02996c,"thymidine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02996l,"thymidine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02996m,"thymidine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02996e,"thymidine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02997c,"thymine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02997m,"thymine",1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MAM02997e,"thymine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02998c,"thyroxine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02998r,"thyroxine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM02998e,"thyroxine",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM02999m,"tiglyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03000g,"Tn-antigen",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03000l,"Tn-antigen",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03001c,"tolbutamide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM03001e,"tolbutamide",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03002c,"trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03003c,"trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03004c,"trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03005c,"trans,cis,cis,cis-2,11,14,17-eicosatetraenoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03006c,"trans,cis,cis,cis-2,13,16,19-docosatetraenoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03007c,"trans,cis,cis-2,11,14-eicosatrienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03008c,"trans,cis,cis-2,13,16-docasatrienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03009m,"trans,cis,cis-2,7,10-hexadecatrienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03009x,"trans,cis,cis-2,7,10-hexadecatrienoyl-CoA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM03010m,"trans,cis,cis-2,9,12-octadecatrienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03010x,"trans,cis,cis-2,9,12-octadecatrienoyl-CoA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM03011c,"trans,cis-2,11-docosadienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03012c,"trans,cis-2,11-eicosadienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03012m,"trans,cis-2,11-eicosadienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03012x,"trans,cis-2,11-eicosadienoyl-CoA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM03013c,"trans,cis-2,13-docosadienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03013m,"trans,cis-2,13-docosadienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03013x,"trans,cis-2,13-docosadienoyl-CoA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAM03014c,"trans,cis-2,13-eicosadienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAM03014m,"trans,cis-2,13-eicosadienoyl-CoA",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
