Genes,GeneShortNames,UsedReactions,Cancer_Normal_Malignant,Cancer_Tumor_Malignant,Fibroblast_Normal_FGFR2+,Fibroblast_Tumor_FGFR2+,Fibroblast_Normal_ICAM1+,Fibroblast_Tumor_ICAM1+,Fibroblast_Normal_FAP+,Fibroblast_Tumor_FAP+,Fibroblast_Normal_ICAM1-,Fibroblast_Tumor_ICAM1-,Fibroblast_Normal_MFAP5+,Fibroblast_Tumor_MFAP5+,Fibroblast_Normal_CD73+,Fibroblast_Tumor_CD73+,Fibroblast_Normal_DES+,Fibroblast_Tumor_DES+,Macrophage_Normal_THBS1+,Macrophage_Tumor_THBS1+,Macrophage_Normal_VCAN+,Macrophage_Tumor_VCAN+,Macrophage_Normal_MARCO+,Macrophage_Tumor_MARCO+
ENSG00000007216,SLC13A2,"MAR04939, MAR05994, MAR05995, MAR09610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007314,SCN4A,"MAR01527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007350,TKTL1,"MAR04404, MAR04501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007541,PIGQ,"MAR08379, MAR07185",0,0,0,0,0,0,0,0,0,89.0234077051451,0,0,0,0,0,0,142.574081012197,0,0,0,142.574081012197,0
ENSG00000007933,FMO3,"MAR07138, MAR09514, MAR04009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007944,MYLIP,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008130,NADK,"MAR04269",6.20898282691187e-09,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,2.273738832023e-09,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000008311,AASS,"MAR04288, MAR04667, MAR04668",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,0,106.828089246174,89.0234077051451,0,0,89.0008927885529,71.2921385935629,106.930560759148,0,0,0,0,0,0,0
ENSG00000008394,MGST1,"MAR06723, MAR06811, MAR06815, MAR06820, MAR06824, MAR06883, MAR06886, MAR01050, MAR01053, MAR01054, MAR01119, MAR01120, MAR01121, MAR01122, MAR02068, MAR02069, MAR02070, MAR02071, MAR02072, MAR02073, MAR02074, MAR02075, MAR02083, MAR02084, MAR02085, MAR02086, MAR02095, MAR02096, MAR02097, MAR02098, MAR02106, MAR02107, MAR02108, MAR02109, MAR02110, MAR02111, MAR02112, MAR02113, MAR01367, MAR01370, MAR01379, MAR01384, MAR01398, MAR06995, MAR06998, MAR07003, MAR07013, MAR07022, MAR07029, MAR07041, MAR07050, MAR07079, MAR07080, MAR07083, MAR07084, MAR07089, MAR07092, MAR07093, MAR07097, MAR07100, MAR07103, MAR03124, MAR03926, MAR03938, MAR03941, MAR03942, MAR03943, MAR03945, MAR03961, MAR03963, MAR03973, MAR03976, MAR03978",71.2410360926263,89.1088006326229,0,106.938207890344,0,89.0258942165223,106.812764140055,71.2139443759567,0,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,0,124.752320885673,0,0,142.574081012198,142.373378988295,0,142.574081012197
ENSG00000008438,PGLYRP1,"MAR09529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008513,ST3GAL1,"MAR07171, MAR08155, MAR08167, MAR08188, MAR08189, MAR00817, MAR00837, MAR00844, MAR00812, MAR07442, MAR07472",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,0,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000009335,UBE3C,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009413,REV3L,"MAR07160",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000009830,POMT2,"MAR08378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010256,UQCRC1,"MAR06918",71.2410360926263,89.1088006326234,106.930560759148,106.938207890344,88.9088916492343,89.025894216526,106.812764140055,71.2139443759567,106.828089246175,89.0234077051452,106.828089246173,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012197,142.574081012197,142.373378988295,142.574081012197,142.574081012197
ENSG00000010379,SLC6A13,"MAR04691, MAR09613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010404,IDS,"MAR07517, MAR07241, MAR07247",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000010932,FMO1,"MAR07138, MAR09514, MAR04009, MAR13083",0,0,0,0,0,89.0258942165223,0,0,0,0,0,0,89.0008927885529,0,0,0,0,0,0,0,142.574081012197,0
ENSG00000011009,LYPLA2,"MAR00633, MAR00645",0,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,0,0,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000011083,SLC6A7,"MAR05322, MAR08938, MAR09617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011198,ABHD5,"MAR00588, MAR00580, MAR00589, MAR00590, MAR00591, MAR00592, MAR00593, MAR00594",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000011275,RNF216,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011405,PIK3C2A,"MAR06548, MAR08819, MAR08825, MAR08827, MAR03313",0,89.1088006326229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012232,EXTL3,"MAR07207, MAR07209, MAR07211, MAR07213, MAR07215",0,0,0,106.938207890344,88.9088916492343,0,0,71.2139443759567,106.828089246174,0,106.828089246174,0,0,0,0,124.752320885673,0,142.574081012198,0,0,0,0
ENSG00000012660,ELOVL5,"MAR05338, MAR02305, MAR02315, MAR02324, MAR02332, MAR02342, MAR02347, MAR02353, MAR02361, MAR02190, MAR02201, MAR02205, MAR02211, MAR02215, MAR02259, MAR02263, MAR02267, MAR02475, MAR02486, MAR02497, MAR02515, MAR02522, MAR02530, MAR02540, MAR02371, MAR02383, MAR02395, MAR02415, MAR02423, MAR02433, MAR00158, MAR00743, MAR00745, MAR00747, MAR00749, MAR02519, MAR03393, MAR03399, MAR03404, MAR03415, MAR03439, MAR03440, MAR03443, MAR03485, MAR03494, MAR03500, MAR03516, MAR03604, MAR03605, MAR03606, MAR03618, MAR03619",0,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935628,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000012779,ALOX5,"MAR02544, MAR02561, MAR02565, MAR02568, MAR02572, MAR02578, MAR02586, MAR00958, MAR00959, MAR00971, MAR00998, MAR00999, MAR01000, MAR01013, MAR01014, MAR01015, MAR01016, MAR01017, MAR01018, MAR01075, MAR01077, MAR01093, MAR01096, MAR03005, MAR03893, MAR03900, MAR03906",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000012963,UBR7,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000013288,MAN2B2,"MAR07428",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000013306,SLC25A39,"MAR08771",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000013375,PGM3,"MAR04631",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000013392,RWDD2A,"MAR04089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.574081012198,0,0,0
ENSG00000013503,POLR3B,"MAR07161, MAR07162",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000013561,RNF14,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000014138,POLA2,"MAR07160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.574081012198,0,0,0
ENSG00000014257,ACP3,"MAR04010, MAR04081, MAR04082, MAR04417, MAR04449, MAR04450, MAR04602, MAR04632, MAR04705, MAR04056, MAR04177, MAR04179, MAR04484, MAR04510, MAR04252, MAR04264, MAR04270, MAR06507, MAR09569, MAR00046",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000014641,MDH1,"MAR08068, MAR04139",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.025894216526,106.812764140055,71.2139443759567,106.828089246174,89.0234077051452,106.828089246174,89.0234077051452,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012197,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000015413,DPEP1,"MAR01085, MAR11411",0,89.1088006326229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000015520,NPC1L1,"MAR00018, MAR06474, MAR11815",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759419,106.828089246174,89.0234077051452,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000015532,XYLT2,"MAR07200",0,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,0,0,0,0,0,142.574081012197,0
ENSG00000016391,CHDH,"MAR04696, MAR08441, MAR06911",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,0,0,0,0,0,0
ENSG00000016864,GLT8D1,"MAR00765, MAR00924, MAR00925, MAR00926",71.2410360926263,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,0,142.373378988295,142.574081012197,142.574081012197
ENSG00000017260,ATP2C1,"MAR07629",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000017483,SLC38A5,"MAR05307, MAR05313, MAR06380, MAR06381, MAR06382, MAR06384, MAR08735, MAR09605, MAR09606, MAR06887",0,89.1088006326235,0,0,0,0,0,71.2139443759567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000017797,RALBP1,"MAR12013, MAR12029",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000018280,SLC11A1,"MAR05987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.574081012198,142.574081012198,142.373378988295,0,142.574081012197
ENSG00000018510,AGPS,"MAR07594",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000018625,ATP1A2,"MAR05429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000019186,CYP24A1,"MAR02137, MAR02138, MAR02139, MAR02140, MAR07999, MAR02141, MAR02767, MAR03436",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000021461,CYP3A43,"MAR02455, MAR02456, MAR02457, MAR02458, MAR00931, MAR00932, MAR00933, MAR00934, MAR00935, MAR00936, MAR00937, MAR00938, MAR00939, MAR00940, MAR00942, MAR00943, MAR00944, MAR00946, MAR00947, MAR00948, MAR00950, MAR00951, MAR00954, MAR00955, MAR00956, MAR00991, MAR00992, MAR00993, MAR00994, MAR01149, MAR01150, MAR01151, MAR01152, MAR01153, MAR01154, MAR01155, MAR01156, MAR01193, MAR01194, MAR01195, MAR01196, MAR07940, MAR07941, MAR07957, MAR02029, MAR02030, MAR02031, MAR02032, MAR02033, MAR02034, MAR02042, MAR02043, MAR02053, MAR02054, MAR06657, MAR06658, MAR06992, MAR06993, MAR06994, MAR06999, MAR07000, MAR07001, MAR07002, MAR07017, MAR07019, MAR07021, MAR07030, MAR07033, MAR07036, MAR07040, MAR07048, MAR07053, MAR07054, MAR07056, MAR07060, MAR07078, MAR07082, MAR07088, MAR07091, MAR07096, MAR03788, MAR04019, MAR04041, MAR04051, MAR04055, MAR04090",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000021488,SLC7A9,"MAR01875, MAR01876, MAR01877, MAR01879, MAR01880, MAR01881, MAR01882, MAR01883, MAR01884, MAR01885, MAR01886, MAR01887, MAR01888, MAR01889, MAR01890, MAR01891, MAR01892, MAR01893, MAR01894, MAR01898, MAR01899, MAR01900, MAR01901, MAR01902, MAR01903, MAR01904, MAR01905, MAR01906, MAR01907, MAR01908, MAR01909, MAR05550, MAR05907, MAR05908, MAR05909, MAR05910, MAR05911, MAR05912, MAR05913, MAR05914, MAR05915, MAR05916, MAR05917, MAR05918, MAR05919, MAR05920, MAR05921, MAR05922, MAR05923, MAR05924, MAR05925, MAR05926, MAR05927, MAR05928, MAR05929, MAR05930, MAR05931, MAR05932, MAR05933, MAR05934, MAR05935, MAR05936, MAR05937, MAR05938, MAR05939, MAR05940, MAR05941, MAR05942, MAR05943, MAR05944, MAR05945, MAR05946, MAR05947, MAR05948, MAR05949, MAR05950, MAR05951, MAR05952, MAR05953, MAR05954, MAR05955, MAR05956, MAR05957, MAR05958, MAR05959, MAR05960, MAR05961, MAR05962, MAR05963, MAR05964, MAR05965, MAR05966, MAR05967, MAR05968, MAR05969, MAR05970, MAR05971, MAR05972, MAR05973, MAR05974, MAR05975, MAR05976, MAR05977, MAR05978, MAR05979, MAR05980, MAR05981, MAR05982, MAR05983, MAR05984, MAR05985, MAR05986, MAR08687, MAR00072, MAR02226, MAR06891, MAR06892",71.2410360926263,0,106.930560759148,106.938207890344,0,0,106.812764140055,71.2139443759567,106.828089246174,0,106.828089246174,0,89.0008927885529,0,106.930560759148,0,142.574081012197,0,142.574081012198,0,0,142.574081012197
ENSG00000021826,CPS1,"MAR03873, MAR08654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000023041,ZDHHC6,"MAR01088, MAR01091",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,0,89.0008927885529,0,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000023228,NDUFS1,"MAR06921",71.2410360926263,0,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000023330,ALAS1,"MAR03939, MAR04742, MAR04657",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000023572,GLRX2,"MAR06396",0,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000023697,DERA,"MAR04398",71.2410360926263,71.2870405060987,89.1088006326256,106.86155413894,88.9088916492342,89.025894216526,106.812764140038,71.2139443759567,106.828089246174,89.0234077051452,106.828089246174,89.0234077051451,69.0211005298982,71.2410360926263,89.1088006326234,106.930560759148,124.752320885673,124.752320885673,124.752320885673,124.636251903136,124.752320885673,124.752320885673
ENSG00000023839,ABCC2,"MAR01853, MAR01895, MAR01896, MAR01897, MAR09882, MAR10453, MAR10454, MAR11776, MAR11799, MAR11809, MAR12142, MAR12147, MAR12150, MAR12153, MAR12157, MAR12161, MAR12164, MAR12169, MAR12171, MAR12176, MAR12180, MAR12184, MAR12189, MAR12193, MAR12195, MAR12234, MAR12237, MAR12240, MAR12243, MAR12248, MAR12252, MAR12256, MAR12260, MAR12262, MAR12266, MAR12269, MAR12274, MAR12278, MAR12280, MAR12284, MAR12287, MAR12291, MAR12294, MAR12297, MAR12300, MAR12303, MAR12341, MAR12344, MAR12348, MAR12350, MAR12373, MAR12376, MAR12383, MAR12394, MAR12399, MAR12407, MAR12410, MAR12428, MAR12458, MAR12570, MAR12821, MAR12823, MAR12870",71.2410360926263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000023909,GCLM,"MAR04324",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000024048,UBR2,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000025423,HSD17B6,"MAR07955, MAR07968, MAR02041, MAR01973, MAR01974, MAR02036, MAR06631, MAR06633, MAR06638, MAR06644, MAR08709",0,0,0,106.938207890344,0,0,0,0,0,0,106.828089246174,89.0234077051451,0,0,106.930560759148,124.752320885673,0,0,0,0,0,0
ENSG00000025708,TYMP,"MAR04485",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.75232088567,142.574081012198,142.574081012197,142.574081012197,142.373378988295,142.574081012197,142.574081012197
ENSG00000025800,KPNA6,"MAR07743",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000026652,AGPAT4,"MAR00588, MAR00580, MAR00589, MAR00590, MAR00591, MAR00592, MAR00593, MAR00594, MAR00158",0,0,0,0,88.9088916492343,89.0258942165223,0,71.2139443759567,0,89.0234077051451,0,89.0234077051451,0,71.2921385935629,0,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000027847,B4GALT7,"MAR00765, MAR00924, MAR00925, MAR00926, MAR07202",0,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000030066,NUP160,"MAR07796, MAR13086",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000031698,SARS1,"MAR05147",-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
ENSG00000032444,PNPLA6,"MAR00633, MAR00645",0,89.1088006326229,0,0,0,89.0258942165223,0,71.2139443759567,0,0,106.828089246174,89.0234077051451,0,0,0,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000033011,ALG1,"MAR07266",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000033100,CHPF2,"MAR07493, MAR07495, MAR07520, MAR07535",0,89.1088006326229,106.930560759148,106.938207890344,0,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,0,71.2921385935629,0,124.752320885673,142.574081012197,142.574081012198,0,142.373378988295,0,142.574081012197
ENSG00000033170,FUT8,"MAR07332",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000033178,UBA6,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000033627,ATP6V0A1,"MAR07799, MAR00080",71.2410360926263,89.1088006326229,0,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000033867,SLC4A7,"MAR05432, MAR08076, MAR08077",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885456,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012197,142.574081012197,142.373378988295,142.574081012197,142.574081012197
ENSG00000034677,RNF19A,"MAR09491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000035687,ADSS2,"MAR04042",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000036473,OTC,"MAR03809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000036530,CYP46A1,"MAR01735, MAR01571",0,0,0,0,0,0,0,0,0,0,0,0,89.0008927885529,0,0,0,0,0,0,0,0,0
ENSG00000036565,SLC18A1,"MAR07633, MAR07634, MAR07635, MAR07636, MAR07637, MAR00052, MAR00065, MAR00334, MAR01442, MAR01555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000036672,USP2,"MAR09490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000037757,MRI1,"MAR05385",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
ENSG00000037897,METTL1,"MAR09520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000038002,AGA,"MAR07574, MAR07585, MAR07376, MAR09530",71.2410360926263,89.1088006326229,106.930560759148,106.938207890344,88.9088916492343,89.0258942165223,106.812764140055,71.2139443759567,106.828089246174,89.0234077051451,106.828089246174,89.0234077051451,89.0008927885529,71.2921385935629,106.930560759148,124.752320885673,142.574081012197,142.574081012198,142.574081012198,142.373378988295,142.574081012197,142.574081012197
